Hour,date,Topic,tweets,Male,MaleHate,FemaleHate
0.0,01-01-2022,1,2,0,0,1
14.0,01-01-2022,1,14,4,1,0
14.0,01-01-2022,4,62,34,5,11
14.0,01-01-2022,5,51,38,2,1
8.0,01-01-2022,5,90,40,4,19
8.0,01-01-2022,4,59,24,2,2
8.0,01-01-2022,2,1,0,0,0
8.0,01-01-2022,1,8,5,0,1
11.0,01-01-2022,0,121,80,12,7
0.0,01-01-2022,0,47,18,3,1
15.0,01-01-2022,1,8,4,0,0
15.0,01-01-2022,2,1,1,1,0
15.0,01-01-2022,4,46,20,0,4
12.0,01-01-2022,0,134,78,14,4
1.0,01-01-2022,0,66,31,3,12
15.0,01-01-2022,5,15,9,1,0
17.0,01-01-2022,0,24,14,1,1
2.0,01-01-2022,5,12,5,0,0
2.0,01-01-2022,4,47,25,4,1
2.0,01-01-2022,1,9,1,0,0
21.0,01-01-2022,0,17,11,1,0
16.0,01-01-2022,1,2,1,0,0
16.0,01-01-2022,2,1,1,0,0
16.0,01-01-2022,4,29,19,1,1
16.0,01-01-2022,5,18,7,0,2
22.0,01-01-2022,0,25,14,2,1
7.0,01-01-2022,5,122,71,10,20
7.0,01-01-2022,4,58,37,4,3
7.0,01-01-2022,3,1,1,0,0
10.0,01-01-2022,1,2,1,0,1
2.0,01-01-2022,0,68,31,4,1
13.0,01-01-2022,5,16,9,0,2
13.0,01-01-2022,4,114,49,3,3
10.0,01-01-2022,4,26,14,1,1
10.0,01-01-2022,5,77,41,27,25
18.0,01-01-2022,0,24,9,2,3
9.0,01-01-2022,0,114,73,16,10
19.0,01-01-2022,0,6,2,0,0
7.0,01-01-2022,0,183,110,14,23
4.0,01-01-2022,1,5,2,1,0
4.0,01-01-2022,4,37,15,1,2
4.0,01-01-2022,5,24,9,4,6
6.0,01-01-2022,0,141,58,13,24
11.0,01-01-2022,1,1,1,0,0
11.0,01-01-2022,4,83,60,5,4
11.0,01-01-2022,5,37,19,7,3
5.0,01-01-2022,0,75,30,8,5
12.0,01-01-2022,1,2,2,0,0
12.0,01-01-2022,2,1,1,0,0
12.0,01-01-2022,4,109,61,10,4
12.0,01-01-2022,5,22,14,4,0
3.0,01-01-2022,5,25,7,2,5
3.0,01-01-2022,4,57,23,1,4
3.0,01-01-2022,3,2,0,0,0
20.0,01-01-2022,0,16,8,0,0
9.0,01-01-2022,5,71,47,14,9
9.0,01-01-2022,4,39,24,2,1
9.0,01-01-2022,1,4,2,0,0
10.0,01-01-2022,0,105,56,28,27
4.0,01-01-2022,0,66,26,6,8
3.0,01-01-2022,0,84,30,3,9
13.0,01-01-2022,1,45,6,1,0
7.0,01-01-2022,1,2,1,0,0
13.0,01-01-2022,0,175,64,4,5
8.0,01-01-2022,0,158,69,6,22
22.0,01-01-2022,3,1,1,0,0
6.0,01-01-2022,1,5,3,0,1
20.0,01-01-2022,5,3,2,0,0
20.0,01-01-2022,4,10,4,0,0
20.0,01-01-2022,3,1,1,0,0
20.0,01-01-2022,1,2,1,0,0
17.0,01-01-2022,1,3,2,0,0
17.0,01-01-2022,2,2,0,0,0
5.0,01-01-2022,5,31,9,4,1
17.0,01-01-2022,4,15,10,1,1
22.0,01-01-2022,4,16,8,2,1
22.0,01-01-2022,5,8,5,0,0
18.0,01-01-2022,1,2,1,0,1
18.0,01-01-2022,2,1,0,0,0
18.0,01-01-2022,4,13,5,1,1
6.0,01-01-2022,4,38,20,0,1
18.0,01-01-2022,5,8,3,1,1
17.0,01-01-2022,5,4,2,0,0
5.0,01-01-2022,4,40,19,4,4
1.0,01-01-2022,5,21,8,0,4
5.0,01-01-2022,1,3,2,0,0
0.0,01-01-2022,4,30,13,2,0
0.0,01-01-2022,5,15,5,1,0
6.0,01-01-2022,5,98,35,13,22
19.0,01-01-2022,5,1,1,0,0
19.0,01-01-2022,4,5,1,0,0
21.0,01-01-2022,5,7,4,0,0
5.0,01-01-2022,2,1,0,0,0
23.0,01-01-2022,0,40,27,2,3
1.0,01-01-2022,1,8,4,0,2
15.0,01-01-2022,0,70,34,2,4
16.0,01-01-2022,0,50,28,1,3
14.0,01-01-2022,0,127,76,8,12
21.0,01-01-2022,4,10,7,1,0
23.0,01-01-2022,5,12,11,1,1
1.0,01-01-2022,4,37,19,3,6
23.0,01-01-2022,4,23,14,1,1
23.0,01-01-2022,1,5,2,0,1
3.0,01-02-2022,5,14,10,1,3
3.0,01-02-2022,3,7,7,0,0
12.0,01-02-2022,4,82,51,4,8
12.0,01-02-2022,3,1,1,1,0
12.0,01-02-2022,2,2,2,0,0
12.0,01-02-2022,1,8,3,0,0
3.0,01-02-2022,4,33,17,1,4
12.0,01-02-2022,5,53,8,2,2
23.0,01-02-2022,5,24,13,1,2
22.0,01-02-2022,4,26,14,6,1
10.0,01-02-2022,1,17,9,0,1
10.0,01-02-2022,2,1,0,0,0
10.0,01-02-2022,4,70,47,12,10
10.0,01-02-2022,5,66,4,0,0
20.0,01-02-2022,5,7,2,0,0
20.0,01-02-2022,4,19,10,1,1
20.0,01-02-2022,1,1,1,0,0
22.0,01-02-2022,5,12,5,1,1
19.0,01-02-2022,0,30,22,4,0
6.0,01-02-2022,0,96,42,12,5
19.0,01-02-2022,5,9,5,0,0
22.0,01-02-2022,1,1,1,0,0
11.0,01-02-2022,1,5,2,0,0
11.0,01-02-2022,4,85,57,3,2
11.0,01-02-2022,5,55,4,1,0
5.0,01-02-2022,0,95,43,8,6
7.0,01-02-2022,0,104,55,7,9
19.0,01-02-2022,4,17,13,2,0
1.0,01-02-2022,4,41,24,2,2
20.0,01-02-2022,0,27,13,1,1
17.0,01-02-2022,1,10,7,3,1
15.0,01-02-2022,1,17,13,4,2
15.0,01-02-2022,2,1,0,0,0
15.0,01-02-2022,4,102,61,33,7
15.0,01-02-2022,5,25,3,0,0
2.0,01-02-2022,5,20,9,2,3
2.0,01-02-2022,4,54,27,2,3
21.0,01-02-2022,0,35,18,4,2
16.0,01-02-2022,1,10,7,1,0
16.0,01-02-2022,4,44,19,6,2
16.0,01-02-2022,5,24,4,0,0
22.0,01-02-2022,0,39,20,7,2
21.0,01-02-2022,1,3,1,0,0
21.0,01-02-2022,4,27,15,4,2
21.0,01-02-2022,5,5,2,0,0
23.0,01-02-2022,1,1,1,1,0
23.0,01-02-2022,2,1,0,0,0
17.0,01-02-2022,3,1,0,0,0
19.0,01-02-2022,1,4,4,2,0
17.0,01-02-2022,4,26,16,3,0
0.0,01-02-2022,0,36,12,2,4
4.0,01-02-2022,0,80,40,9,2
23.0,01-02-2022,0,62,32,7,6
3.0,01-02-2022,0,59,37,2,7
1.0,01-02-2022,1,3,0,0,1
23.0,01-02-2022,4,36,18,5,4
13.0,01-02-2022,1,21,12,4,2
13.0,01-02-2022,4,52,24,3,3
13.0,01-02-2022,5,39,3,0,0
2.0,01-02-2022,0,80,40,4,6
1.0,01-02-2022,5,15,5,0,1
1.0,01-02-2022,0,59,29,2,4
18.0,01-02-2022,5,11,2,0,1
18.0,01-02-2022,4,23,10,3,1
18.0,01-02-2022,1,3,3,1,0
14.0,01-02-2022,1,14,8,0,5
14.0,01-02-2022,4,66,20,1,4
14.0,01-02-2022,5,40,4,0,0
17.0,01-02-2022,5,21,5,0,0
2.0,01-02-2022,1,6,4,0,0
3.0,01-02-2022,1,5,3,0,0
8.0,01-02-2022,4,68,40,6,6
13.0,01-02-2022,0,112,39,7,5
4.0,01-02-2022,1,10,6,0,0
8.0,01-02-2022,0,113,55,7,7
4.0,01-02-2022,4,40,18,3,2
4.0,01-02-2022,5,23,10,0,0
8.0,01-02-2022,5,36,8,1,1
7.0,01-02-2022,1,6,4,1,0
7.0,01-02-2022,2,1,0,0,0
8.0,01-02-2022,3,1,0,0,0
6.0,01-02-2022,3,1,1,1,0
6.0,01-02-2022,4,61,29,9,5
6.0,01-02-2022,5,27,8,2,0
7.0,01-02-2022,4,82,44,4,9
7.0,01-02-2022,5,15,7,2,0
8.0,01-02-2022,1,8,7,0,0
11.0,01-02-2022,0,145,63,4,2
12.0,01-02-2022,0,146,65,7,10
17.0,01-02-2022,0,58,28,6,1
15.0,01-02-2022,0,145,77,37,9
0.0,01-02-2022,5,9,2,0,2
0.0,01-02-2022,4,25,8,1,2
4.0,01-02-2022,3,7,6,6,0
5.0,01-02-2022,1,9,6,1,1
9.0,01-02-2022,1,8,7,1,0
10.0,01-02-2022,0,154,60,12,11
9.0,01-02-2022,5,66,6,2,0
5.0,01-02-2022,5,36,15,0,0
5.0,01-02-2022,4,46,18,3,5
5.0,01-02-2022,3,4,4,4,0
6.0,01-02-2022,1,7,4,0,0
18.0,01-02-2022,0,37,15,4,2
14.0,01-02-2022,0,120,32,1,9
16.0,01-02-2022,0,78,30,7,2
9.0,01-02-2022,4,45,18,3,11
0.0,01-02-2022,1,2,2,1,0
9.0,01-02-2022,0,119,31,6,11
23.0,01-03-2022,0,50,23,3,2
12.0,01-03-2022,0,125,60,23,4
6.0,01-03-2022,1,7,6,6,0
13.0,01-03-2022,4,98,52,11,7
15.0,01-03-2022,1,6,6,3,0
13.0,01-03-2022,3,1,1,0,0
13.0,01-03-2022,5,26,7,1,3
11.0,01-03-2022,0,132,58,20,10
15.0,01-03-2022,4,60,29,8,2
0.0,01-03-2022,0,65,21,5,10
8.0,01-03-2022,5,22,9,2,3
14.0,01-03-2022,5,32,4,0,0
19.0,01-03-2022,4,23,14,4,3
19.0,01-03-2022,1,3,3,3,0
2.0,01-03-2022,0,73,21,6,11
14.0,01-03-2022,4,80,48,11,4
14.0,01-03-2022,1,8,6,4,1
18.0,01-03-2022,5,7,3,1,0
8.0,01-03-2022,1,14,11,7,0
8.0,01-03-2022,2,1,0,0,0
8.0,01-03-2022,3,3,2,0,0
1.0,01-03-2022,0,84,34,4,14
8.0,01-03-2022,4,86,36,3,1
19.0,01-03-2022,5,2,0,0,0
15.0,01-03-2022,5,25,7,0,1
7.0,01-03-2022,5,23,10,1,1
6.0,01-03-2022,5,30,10,0,7
23.0,01-03-2022,1,4,0,0,0
13.0,01-03-2022,0,140,71,18,11
21.0,01-03-2022,5,7,2,0,0
21.0,01-03-2022,4,20,10,1,1
21.0,01-03-2022,1,3,2,2,0
16.0,01-03-2022,0,95,62,12,3
14.0,01-03-2022,0,120,58,15,5
23.0,01-03-2022,2,1,0,0,0
5.0,01-03-2022,1,9,7,4,2
5.0,01-03-2022,5,30,6,3,0
17.0,01-03-2022,1,4,3,2,0
17.0,01-03-2022,2,1,0,0,0
17.0,01-03-2022,4,47,22,3,3
17.0,01-03-2022,5,4,0,0,2
18.0,01-03-2022,1,8,4,3,0
18.0,01-03-2022,4,21,9,5,1
5.0,01-03-2022,4,48,24,3,5
23.0,01-03-2022,4,33,18,2,2
23.0,01-03-2022,5,12,5,1,0
22.0,01-03-2022,0,37,16,3,1
2.0,01-03-2022,5,28,5,3,6
2.0,01-03-2022,4,41,15,2,3
2.0,01-03-2022,1,4,1,1,2
17.0,01-03-2022,0,56,25,5,5
21.0,01-03-2022,0,30,14,3,1
1.0,01-03-2022,1,6,3,1,1
13.0,01-03-2022,2,2,2,1,0
7.0,01-03-2022,4,50,27,3,6
7.0,01-03-2022,2,1,1,0,0
7.0,01-03-2022,1,13,8,4,0
16.0,01-03-2022,1,11,10,8,0
16.0,01-03-2022,3,1,1,1,0
16.0,01-03-2022,4,68,45,2,2
16.0,01-03-2022,5,15,6,1,1
1.0,01-03-2022,3,1,0,0,0
1.0,01-03-2022,4,46,21,3,3
1.0,01-03-2022,5,31,10,0,10
6.0,01-03-2022,4,57,30,5,5
13.0,01-03-2022,1,13,9,5,1
8.0,01-03-2022,0,126,58,12,4
11.0,01-03-2022,4,104,43,11,8
11.0,01-03-2022,5,21,9,4,1
12.0,01-03-2022,5,19,9,4,0
11.0,01-03-2022,1,7,6,5,1
20.0,01-03-2022,5,6,2,0,0
3.0,01-03-2022,1,11,10,4,0
3.0,01-03-2022,4,49,22,3,6
3.0,01-03-2022,5,28,11,2,1
9.0,01-03-2022,0,151,69,21,3
19.0,01-03-2022,0,28,17,7,3
20.0,01-03-2022,4,17,7,1,1
12.0,01-03-2022,1,7,4,2,0
7.0,01-03-2022,0,87,46,8,7
12.0,01-03-2022,2,1,0,0,1
5.0,01-03-2022,0,87,37,10,7
22.0,01-03-2022,5,7,2,1,0
22.0,01-03-2022,4,27,12,2,1
22.0,01-03-2022,3,1,0,0,0
6.0,01-03-2022,0,94,46,11,12
4.0,01-03-2022,1,12,9,7,0
4.0,01-03-2022,4,57,23,6,5
4.0,01-03-2022,5,33,14,2,7
9.0,01-03-2022,5,16,11,4,0
9.0,01-03-2022,4,124,50,10,3
12.0,01-03-2022,4,98,47,17,3
20.0,01-03-2022,0,23,9,1,1
9.0,01-03-2022,1,11,8,7,0
0.0,01-03-2022,1,5,2,1,2
0.0,01-03-2022,4,31,12,3,4
0.0,01-03-2022,5,29,7,1,4
10.0,01-03-2022,0,287,85,15,6
18.0,01-03-2022,0,36,16,9,1
4.0,01-03-2022,0,102,46,15,12
15.0,01-03-2022,0,91,42,11,3
10.0,01-03-2022,4,256,68,7,4
10.0,01-03-2022,5,22,8,3,2
22.0,01-03-2022,1,2,2,0,0
10.0,01-03-2022,1,9,9,5,0
3.0,01-03-2022,0,88,43,9,7
0.0,01-04-2022,1,4,3,1,0
5.0,01-04-2022,0,75,38,11,4
23.0,01-04-2022,5,16,7,0,1
23.0,01-04-2022,4,50,31,4,2
1.0,01-04-2022,5,18,9,3,0
16.0,01-04-2022,1,8,2,1,0
1.0,01-04-2022,1,6,3,2,0
11.0,01-04-2022,5,33,8,1,0
11.0,01-04-2022,4,61,33,3,3
16.0,01-04-2022,3,1,1,1,0
16.0,01-04-2022,4,63,16,0,3
22.0,01-04-2022,0,54,34,2,1
4.0,01-04-2022,1,11,6,2,0
16.0,01-04-2022,5,5,1,0,1
11.0,01-04-2022,3,2,0,0,0
11.0,01-04-2022,1,8,3,1,1
1.0,01-04-2022,4,25,13,2,0
0.0,01-04-2022,4,30,15,1,1
21.0,01-04-2022,4,29,19,1,0
6.0,01-04-2022,0,83,44,15,5
8.0,01-04-2022,0,97,46,4,6
18.0,01-04-2022,4,17,4,0,1
18.0,01-04-2022,5,5,2,0,0
5.0,01-04-2022,5,18,13,1,0
5.0,01-04-2022,4,40,18,5,4
5.0,01-04-2022,3,1,1,0,0
17.0,01-04-2022,5,9,3,0,0
17.0,01-04-2022,4,34,12,2,3
17.0,01-04-2022,1,2,0,0,0
20.0,01-04-2022,5,2,1,0,0
18.0,01-04-2022,0,29,11,0,1
5.0,01-04-2022,1,16,6,5,0
10.0,01-04-2022,1,17,10,5,0
10.0,01-04-2022,4,101,65,2,10
10.0,01-04-2022,5,21,11,1,0
20.0,01-04-2022,4,17,3,0,3
20.0,01-04-2022,1,5,3,0,0
14.0,01-04-2022,0,97,54,4,7
19.0,01-04-2022,0,34,11,3,2
16.0,01-04-2022,0,77,20,2,4
7.0,01-04-2022,0,85,36,8,4
21.0,01-04-2022,1,2,1,0,0
21.0,01-04-2022,5,1,0,0,0
13.0,01-04-2022,0,119,58,7,12
9.0,01-04-2022,0,112,50,9,7
23.0,01-04-2022,1,4,2,0,0
4.0,01-04-2022,2,2,2,0,0
18.0,01-04-2022,1,7,5,0,0
7.0,01-04-2022,1,9,7,5,0
22.0,01-04-2022,4,49,31,1,1
0.0,01-04-2022,0,48,23,3,2
22.0,01-04-2022,5,3,1,1,0
4.0,01-04-2022,4,48,26,4,3
3.0,01-04-2022,4,53,31,7,2
3.0,01-04-2022,2,1,1,0,0
14.0,01-04-2022,5,42,23,2,1
14.0,01-04-2022,4,47,27,1,5
14.0,01-04-2022,1,8,4,1,1
3.0,01-04-2022,1,10,6,3,0
9.0,01-04-2022,4,84,37,5,5
9.0,01-04-2022,2,3,1,0,0
9.0,01-04-2022,1,11,5,3,2
1.0,01-04-2022,0,49,25,7,0
20.0,01-04-2022,0,24,7,0,3
8.0,01-04-2022,1,12,5,1,1
8.0,01-04-2022,2,1,1,0,0
2.0,01-04-2022,0,89,42,13,8
4.0,01-04-2022,0,73,41,6,4
19.0,01-04-2022,1,5,2,1,0
13.0,01-04-2022,5,31,21,1,1
13.0,01-04-2022,4,76,32,4,10
13.0,01-04-2022,1,12,5,2,1
3.0,01-04-2022,0,88,49,12,3
10.0,01-04-2022,0,139,86,8,10
8.0,01-04-2022,4,71,36,3,3
8.0,01-04-2022,5,13,4,0,2
19.0,01-04-2022,4,21,9,2,2
19.0,01-04-2022,5,8,0,0,0
22.0,01-04-2022,1,2,2,0,0
11.0,01-04-2022,0,104,44,5,4
3.0,01-04-2022,5,24,11,2,1
12.0,01-04-2022,5,15,7,0,0
15.0,01-04-2022,0,121,45,4,10
7.0,01-04-2022,5,11,8,1,1
2.0,01-04-2022,1,12,5,2,2
2.0,01-04-2022,4,36,21,6,1
2.0,01-04-2022,5,41,16,5,5
9.0,01-04-2022,5,14,7,1,0
0.0,01-04-2022,5,14,5,1,1
6.0,01-04-2022,4,47,25,4,2
6.0,01-04-2022,5,15,9,2,2
6.0,01-04-2022,3,2,1,1,1
6.0,01-04-2022,1,19,9,8,0
15.0,01-04-2022,5,10,6,0,2
15.0,01-04-2022,4,102,35,3,6
15.0,01-04-2022,3,1,0,0,1
21.0,01-04-2022,0,32,20,1,0
15.0,01-04-2022,2,1,1,0,0
15.0,01-04-2022,1,7,3,1,1
12.0,01-04-2022,1,8,5,0,1
12.0,01-04-2022,4,41,25,2,4
23.0,01-04-2022,0,70,40,4,3
12.0,01-04-2022,0,64,37,2,5
4.0,01-04-2022,5,12,7,0,1
7.0,01-04-2022,4,65,21,2,3
17.0,01-04-2022,0,45,15,2,3
6.0,01-05-2022,4,63,32,1,6
19.0,01-05-2022,2,1,0,0,0
18.0,01-05-2022,1,2,2,1,0
18.0,01-05-2022,4,17,10,3,0
20.0,01-05-2022,2,1,1,0,0
18.0,01-05-2022,2,1,0,0,0
18.0,01-05-2022,5,5,2,0,1
22.0,01-05-2022,5,6,3,0,0
19.0,01-05-2022,4,16,10,2,0
6.0,01-05-2022,1,4,1,0,1
15.0,01-05-2022,0,54,28,9,4
19.0,01-05-2022,5,5,3,0,0
23.0,01-05-2022,0,32,20,3,1
22.0,01-05-2022,4,17,8,0,0
1.0,01-05-2022,4,37,12,0,6
1.0,01-05-2022,1,7,4,1,0
1.0,01-05-2022,3,1,1,0,0
1.0,01-05-2022,2,2,0,0,0
1.0,01-05-2022,5,23,10,0,0
19.0,01-05-2022,1,1,0,0,0
2.0,01-05-2022,1,11,5,2,0
5.0,01-05-2022,5,20,12,2,3
9.0,01-05-2022,1,5,1,1,0
12.0,01-05-2022,1,4,2,0,0
12.0,01-05-2022,4,68,33,6,3
12.0,01-05-2022,5,11,5,2,0
3.0,01-05-2022,5,16,10,0,0
3.0,01-05-2022,4,86,33,0,0
9.0,01-05-2022,2,1,0,0,0
3.0,01-05-2022,1,8,3,0,0
20.0,01-05-2022,0,16,11,0,1
4.0,01-05-2022,0,84,46,8,2
3.0,01-05-2022,0,110,46,0,0
10.0,01-05-2022,0,71,34,3,6
8.0,01-05-2022,5,14,9,0,1
8.0,01-05-2022,4,59,31,1,4
20.0,01-05-2022,4,12,9,0,1
9.0,01-05-2022,4,53,28,2,4
9.0,01-05-2022,5,12,9,1,0
4.0,01-05-2022,5,17,11,5,0
8.0,01-05-2022,0,89,52,9,8
18.0,01-05-2022,0,25,14,4,1
10.0,01-05-2022,1,5,2,0,2
10.0,01-05-2022,4,48,25,3,4
10.0,01-05-2022,5,18,7,0,0
19.0,01-05-2022,0,23,13,2,0
7.0,01-05-2022,0,76,42,16,6
9.0,01-05-2022,0,71,38,4,4
6.0,01-05-2022,0,87,43,1,9
11.0,01-05-2022,1,8,5,2,1
11.0,01-05-2022,4,68,39,7,1
11.0,01-05-2022,5,21,8,2,1
5.0,01-05-2022,0,80,43,7,11
4.0,01-05-2022,1,3,1,0,0
4.0,01-05-2022,4,64,34,3,2
8.0,01-05-2022,1,16,12,8,3
6.0,01-05-2022,5,20,10,0,2
13.0,01-05-2022,2,1,0,0,0
13.0,01-05-2022,5,15,8,2,1
16.0,01-05-2022,4,21,10,1,1
16.0,01-05-2022,5,11,6,0,0
22.0,01-05-2022,0,23,11,0,0
23.0,01-05-2022,5,8,5,1,1
23.0,01-05-2022,4,18,11,2,0
23.0,01-05-2022,1,6,4,0,0
16.0,01-05-2022,1,4,3,0,1
13.0,01-05-2022,0,76,39,8,4
14.0,01-05-2022,0,51,27,5,2
17.0,01-05-2022,1,2,1,0,0
17.0,01-05-2022,4,18,6,1,1
17.0,01-05-2022,5,7,5,1,1
5.0,01-05-2022,1,7,2,0,1
5.0,01-05-2022,4,53,29,5,7
16.0,01-05-2022,0,36,19,1,2
21.0,01-05-2022,0,19,13,1,1
7.0,01-05-2022,1,9,4,1,3
7.0,01-05-2022,4,54,33,14,3
2.0,01-05-2022,0,99,41,4,5
1.0,01-05-2022,0,70,27,1,6
14.0,01-05-2022,1,3,2,1,1
14.0,01-05-2022,4,37,19,1,1
14.0,01-05-2022,5,11,6,3,0
0.0,01-05-2022,0,81,35,5,5
11.0,01-05-2022,0,97,52,11,3
12.0,01-05-2022,0,83,40,8,3
17.0,01-05-2022,0,27,12,2,2
15.0,01-05-2022,1,5,2,2,1
15.0,01-05-2022,4,31,14,4,3
15.0,01-05-2022,5,18,12,3,0
2.0,01-05-2022,5,15,11,0,2
2.0,01-05-2022,4,73,25,2,3
7.0,01-05-2022,5,13,5,1,0
13.0,01-05-2022,4,51,26,6,3
20.0,01-05-2022,5,3,1,0,0
13.0,01-05-2022,1,9,5,0,0
0.0,01-05-2022,5,21,11,1,1
21.0,01-05-2022,1,1,1,1,0
21.0,01-05-2022,3,2,1,0,0
21.0,01-05-2022,4,9,5,0,1
21.0,01-05-2022,5,7,6,0,0
0.0,01-05-2022,4,56,22,4,4
0.0,01-05-2022,1,4,2,0,0
21.0,01-06-2022,0,25,8,0,1
18.0,01-06-2022,0,42,20,5,4
9.0,01-06-2022,0,82,44,15,4
12.0,01-06-2022,4,123,56,15,5
22.0,01-06-2022,0,46,21,3,4
16.0,01-06-2022,5,12,6,1,1
9.0,01-06-2022,5,9,3,0,0
1.0,01-06-2022,1,8,7,1,0
9.0,01-06-2022,4,68,38,15,4
9.0,01-06-2022,2,1,0,0,0
12.0,01-06-2022,5,15,7,0,1
16.0,01-06-2022,4,71,37,11,4
23.0,01-06-2022,0,69,39,9,4
9.0,01-06-2022,1,4,3,0,0
10.0,01-06-2022,0,116,55,8,6
20.0,01-06-2022,1,7,3,0,1
20.0,01-06-2022,2,1,0,0,0
20.0,01-06-2022,4,10,3,2,0
20.0,01-06-2022,5,7,4,4,0
15.0,01-06-2022,5,15,8,0,1
6.0,01-06-2022,0,72,33,7,12
11.0,01-06-2022,1,6,2,0,1
11.0,01-06-2022,4,151,58,8,7
11.0,01-06-2022,5,12,8,0,0
4.0,01-06-2022,0,74,48,10,6
19.0,01-06-2022,0,35,21,4,0
18.0,01-06-2022,5,11,7,2,0
16.0,01-06-2022,1,10,8,2,2
1.0,01-06-2022,3,1,0,0,0
16.0,01-06-2022,0,93,51,14,7
18.0,01-06-2022,4,24,11,3,1
15.0,01-06-2022,4,69,29,9,5
15.0,01-06-2022,1,16,6,1,5
12.0,01-06-2022,0,151,69,16,7
4.0,01-06-2022,4,47,34,6,1
4.0,01-06-2022,5,18,9,3,2
14.0,01-06-2022,1,11,7,1,3
0.0,01-06-2022,0,52,30,4,7
14.0,01-06-2022,3,3,1,0,0
4.0,01-06-2022,1,9,5,1,3
20.0,01-06-2022,0,25,10,6,1
15.0,01-06-2022,0,100,43,10,11
0.0,01-06-2022,1,3,3,1,0
0.0,01-06-2022,2,1,0,0,0
0.0,01-06-2022,3,1,1,0,0
0.0,01-06-2022,4,36,22,3,1
0.0,01-06-2022,5,11,4,0,6
5.0,01-06-2022,5,15,8,0,2
1.0,01-06-2022,5,20,3,0,6
7.0,01-06-2022,0,56,32,5,7
22.0,01-06-2022,1,2,0,0,2
22.0,01-06-2022,4,34,18,3,1
22.0,01-06-2022,5,10,3,0,1
11.0,01-06-2022,0,169,68,8,8
1.0,01-06-2022,4,33,18,1,3
6.0,01-06-2022,5,23,9,2,4
6.0,01-06-2022,4,36,19,5,6
6.0,01-06-2022,1,13,5,0,2
17.0,01-06-2022,0,43,24,2,0
14.0,01-06-2022,4,106,57,13,5
5.0,01-06-2022,1,2,1,0,0
5.0,01-06-2022,4,43,25,1,3
14.0,01-06-2022,0,125,68,14,9
18.0,01-06-2022,2,1,0,0,1
12.0,01-06-2022,1,13,6,1,1
14.0,01-06-2022,5,5,3,0,1
21.0,01-06-2022,3,2,0,0,0
21.0,01-06-2022,1,2,0,0,1
13.0,01-06-2022,0,144,74,25,11
17.0,01-06-2022,1,4,4,1,0
17.0,01-06-2022,4,33,15,1,0
17.0,01-06-2022,5,6,5,0,0
19.0,01-06-2022,5,6,0,0,0
19.0,01-06-2022,4,23,17,4,0
18.0,01-06-2022,1,6,2,0,2
10.0,01-06-2022,4,91,41,7,1
10.0,01-06-2022,1,11,4,0,5
8.0,01-06-2022,0,77,35,7,9
2.0,01-06-2022,0,71,33,4,7
19.0,01-06-2022,2,1,0,0,0
21.0,01-06-2022,4,16,8,0,0
19.0,01-06-2022,1,5,4,0,0
3.0,01-06-2022,4,29,13,2,2
3.0,01-06-2022,3,1,0,0,0
7.0,01-06-2022,1,5,3,0,0
7.0,01-06-2022,2,1,1,0,0
7.0,01-06-2022,4,41,24,4,6
7.0,01-06-2022,5,9,4,1,1
3.0,01-06-2022,2,2,0,0,0
3.0,01-06-2022,1,10,8,2,0
3.0,01-06-2022,0,66,30,10,8
1.0,01-06-2022,0,62,28,2,9
2.0,01-06-2022,5,13,2,0,3
2.0,01-06-2022,4,46,24,3,4
2.0,01-06-2022,3,2,0,0,0
2.0,01-06-2022,1,10,7,1,0
3.0,01-06-2022,5,24,9,6,6
21.0,01-06-2022,5,5,0,0,0
10.0,01-06-2022,5,14,10,1,0
23.0,01-06-2022,1,15,11,2,2
23.0,01-06-2022,4,43,23,6,2
8.0,01-06-2022,1,13,9,0,0
8.0,01-06-2022,5,13,2,0,5
8.0,01-06-2022,4,50,23,7,4
13.0,01-06-2022,1,10,4,3,4
5.0,01-06-2022,0,60,34,1,5
13.0,01-06-2022,3,1,0,0,1
23.0,01-06-2022,5,9,3,0,0
23.0,01-06-2022,2,2,2,1,0
13.0,01-06-2022,4,119,66,21,4
13.0,01-06-2022,5,14,4,1,2
8.0,01-06-2022,2,1,1,0,0
15.0,01-07-2022,0,107,39,6,6
9.0,01-07-2022,0,86,40,10,7
11.0,01-07-2022,1,8,4,0,2
13.0,01-07-2022,5,28,17,0,0
8.0,01-07-2022,1,9,3,1,4
0.0,01-07-2022,1,6,4,0,1
8.0,01-07-2022,4,64,22,7,3
4.0,01-07-2022,0,101,50,16,12
4.0,01-07-2022,4,70,39,14,4
16.0,01-07-2022,5,20,11,0,1
6.0,01-07-2022,0,84,41,12,7
19.0,01-07-2022,0,23,15,1,0
1.0,01-07-2022,0,92,47,6,8
4.0,01-07-2022,3,1,0,0,0
4.0,01-07-2022,1,10,4,1,6
2.0,01-07-2022,5,16,7,0,2
2.0,01-07-2022,4,53,19,3,5
2.0,01-07-2022,1,4,2,2,2
11.0,01-07-2022,2,1,1,0,0
11.0,01-07-2022,4,88,50,18,1
12.0,01-07-2022,0,103,56,9,6
15.0,01-07-2022,5,11,2,0,0
13.0,01-07-2022,4,76,24,6,18
11.0,01-07-2022,5,22,14,1,1
3.0,01-07-2022,0,99,47,18,6
3.0,01-07-2022,1,10,4,1,3
3.0,01-07-2022,4,72,34,16,3
0.0,01-07-2022,4,46,21,5,2
